customer_id,recency,frequency,monetary
CS8092,2015-01-28,12,648
CS8093,2014-11-08,15,755
CS8094,2014-10-12,10,326
CS8095,2015-03-03,14,595
CS8096,2014-11-21,11,409
CS8097,2014-10-22,8,378
CS8098,2015-01-05,17,767
CS8099,2014-12-18,13,593
CS8100,2014-11-10,13,569
CS8101,2015-01-13,11,539
CS8102,2014-07-09,14,801
CS8103,2015-02-09,11,487
CS8104,2015-02-05,19,915
CS8105,2014-05-25,9,534
CS8106,2015-02-18,9,347
CS8107,2015-03-16,10,441
CS8108,2015-02-02,9,378
CS8109,2015-02-09,16,677
CS8110,2014-11-13,9,479
CS8111,2015-01-26,15,597
CS8112,2014-06-09,13,488
CS8113,2015-03-10,20,911
CS8114,2015-02-07,9,306
CS8115,2015-02-05,15,745
CS8116,2015-01-30,18,754
CS8117,2015-02-19,18,828
CS8118,2014-06-06,8,450
CS8119,2015-01-09,16,681
CS8120,2014-09-29,8,437
CS8121,2015-02-13,12,586
CS8122,2014-11-10,17,636
CS8123,2014-12-04,14,675
CS8124,2014-04-30,13,481
CS8125,2014-11-08,12,552
CS8126,2015-02-13,10,533
CS8127,2015-03-05,22,759
CS8128,2015-01-15,15,763
CS8129,2015-02-21,11,549
CS8130,2015-01-20,16,765
CS8131,2014-03-10,7,316
CS8132,2014-12-07,10,406
CS8133,2014-12-20,12,509
CS8134,2015-01-07,11,446
CS8135,2014-12-31,18,722
CS8136,2015-01-16,11,383
CS8137,2015-03-04,12,528
CS8138,2015-01-26,15,609
CS8139,2014-12-24,15,717
CS8140,2014-12-19,17,820
CS8141,2015-03-16,14,632
CS8142,2015-02-12,14,710
CS8143,2015-02-14,12,534
CS8144,2014-07-13,5,220
CS8145,2015-03-06,12,471
CS8146,2014-12-30,13,574
CS8147,2015-02-14,10,398
CS8148,2015-01-01,17,718
CS8149,2015-02-28,13,522
CS8150,2014-08-28,12,515
CS8151,2014-12-21,9,321
CS8152,2015-01-28,8,355
CS8153,2014-12-22,13,506
CS8154,2014-09-08,12,386
CS8155,2015-01-03,12,478
CS8156,2014-07-03,10,418
CS8157,2014-05-25,8,315
CS8158,2014-09-09,11,528
CS8159,2014-08-29,8,347
CS8160,2014-11-19,5,269
CS8161,2015-02-17,14,766
CS8162,2015-01-15,13,702
CS8163,2014-09-04,8,430
CS8164,2014-06-24,11,569
CS8165,2014-11-10,10,488
CS8166,2014-08-29,14,631
CS8167,2014-12-19,15,590
CS8168,2015-01-29,11,456
CS8169,2015-01-27,7,401
CS8170,2015-01-07,11,424
CS8171,2014-12-25,9,403
CS8172,2015-02-15,11,414
CS8173,2013-11-01,9,371
CS8174,2014-12-14,18,862
CS8175,2014-11-15,13,564
CS8176,2014-12-28,15,774
CS8177,2015-01-30,11,350
CS8178,2015-02-11,12,525
CS8179,2014-12-25,23,960
CS8180,2014-11-05,14,624
CS8181,2014-12-21,10,416
CS8182,2014-09-24,16,596
CS8183,2015-01-16,9,305
CS8184,2015-03-02,16,745
CS8185,2014-10-03,10,469
CS8186,2014-11-07,9,316
CS8187,2015-01-20,18,753
CS8188,2015-03-15,11,542
CS8189,2014-12-26,10,406
CS8190,2014-11-17,15,652
CS8191,2015-02-11,18,769
CS8192,2014-10-15,6,287
CS8193,2014-05-25,9,490
CS8194,2015-01-18,20,917
CS8195,2015-03-03,15,607
CS8196,2014-11-07,11,433
CS8197,2014-11-19,15,663
CS8198,2014-10-15,13,614
CS8199,2015-01-03,17,628
CS8200,2015-02-09,13,537
CS8201,2014-02-05,9,402
CS8202,2015-01-31,19,927
CS8203,2015-03-13,8,391
CS8204,2014-01-15,8,343
CS8205,2015-01-16,19,877
CS8206,2015-02-28,9,442
CS8207,2015-02-22,16,781
CS8208,2015-02-02,19,870
CS8209,2014-10-29,9,414
CS8210,2014-12-10,12,569
CS8211,2014-07-05,8,320
CS8212,2014-11-21,12,548
CS8213,2015-01-27,16,645
CS8214,2015-01-06,8,316
CS8215,2015-02-15,21,1031
CS8216,2014-08-28,10,498
CS8217,2015-01-07,10,528
CS8218,2014-11-23,13,595
CS8219,2015-02-14,13,586
CS8220,2015-02-13,19,918
CS8221,2014-11-06,13,634
CS8222,2015-01-19,10,444
CS8223,2015-03-13,17,787
CS8224,2014-12-21,5,187
CS8225,2014-05-09,11,451
CS8226,2015-03-09,12,659
CS8227,2015-01-15,13,582
CS8228,2015-03-06,13,587
CS8229,2015-02-17,15,662
CS8230,2015-01-18,16,750
CS8231,2015-01-19,11,537
CS8232,2014-09-01,15,774
CS8233,2015-03-01,18,911
CS8234,2014-12-21,5,157
CS8235,2015-02-13,13,674
CS8236,2014-10-31,11,508
CS8237,2015-02-18,17,751
CS8238,2014-05-19,9,464
CS8239,2014-05-27,14,645
CS8240,2014-11-22,8,322
CS8241,2015-03-14,14,535
CS8242,2014-12-03,11,411
CS8243,2015-02-23,10,392
CS8244,2015-02-06,13,481
CS8245,2014-08-05,13,621
CS8246,2015-03-09,14,525
CS8247,2015-03-09,12,531
CS8248,2015-01-15,10,449
CS8249,2014-08-27,15,597
CS8250,2015-03-07,15,676
CS8251,2015-03-03,14,567
CS8252,2014-12-13,20,918
CS8253,2014-11-11,9,359
CS8254,2014-09-24,12,539
CS8255,2014-12-04,9,434
CS8256,2014-01-24,10,463
CS8257,2014-12-27,18,877
CS8258,2014-10-02,11,425
CS8259,2015-02-16,11,599
CS8260,2014-10-13,11,590
CS8261,2014-03-07,10,458
CS8262,2014-11-22,11,373
CS8263,2015-02-05,21,810
CS8264,2015-02-02,16,826
CS8265,2014-11-13,7,312
CS8266,2015-02-23,11,558
CS8267,2015-01-11,12,552
CS8268,2015-01-07,10,475
CS8269,2015-03-10,13,515
CS8270,2014-11-02,14,529
CS8271,2015-03-09,10,374
CS8272,2014-10-06,12,605
CS8273,2014-05-03,15,769
CS8274,2015-02-22,12,568
CS8275,2015-02-14,12,589
CS8276,2014-10-08,11,502
CS8277,2014-07-06,15,673
CS8278,2014-08-19,6,264
CS8279,2015-01-07,13,586
CS8280,2014-12-25,19,898
CS8281,2014-02-17,10,436
CS8282,2015-01-09,14,662
CS8283,2015-03-01,14,561
CS8284,2014-11-16,21,1053
CS8285,2015-03-09,20,1018
CS8286,2014-02-26,8,363
CS8287,2015-02-03,11,424
CS8288,2015-02-09,16,750
CS8289,2014-10-08,11,490
CS8290,2015-03-13,13,589
CS8291,2015-03-13,15,722
CS8292,2014-11-05,14,796
CS8293,2015-01-30,17,819
CS8294,2015-03-04,18,842
CS8295,2014-10-31,12,396
CS8296,2015-01-19,16,641
CS8297,2015-01-02,12,616
CS8298,2015-02-04,12,384
CS8299,2013-10-05,16,777
CS8300,2014-12-23,13,576
CS8301,2013-10-27,9,355
CS8302,2014-12-24,15,671
CS8303,2015-01-20,13,688
CS8304,2015-03-06,8,390
CS8305,2015-02-06,13,541
CS8306,2015-01-21,18,876
CS8307,2013-12-23,11,353
CS8308,2014-12-30,14,548
CS8309,2015-01-29,14,734
CS8310,2015-02-16,24,1202
CS8311,2014-07-30,12,523
CS8312,2014-11-27,20,908
CS8313,2015-03-06,16,571
CS8314,2015-01-02,9,366
CS8315,2014-09-18,8,342
CS8316,2015-03-13,25,1026
CS8317,2015-03-04,19,957
CS8318,2014-11-22,12,556
CS8319,2014-11-29,14,636
CS8320,2014-12-28,14,552
CS8321,2014-08-25,11,604
CS8322,2015-02-10,12,351
CS8323,2015-02-12,16,794
CS8324,2015-02-15,9,461
CS8325,2015-01-11,14,579
CS8326,2015-02-21,5,209
CS8327,2015-01-13,15,598
CS8328,2015-02-20,18,772
CS8329,2014-07-15,18,742
CS8330,2014-10-17,14,610
CS8331,2015-01-22,14,532
CS8332,2014-01-29,9,439
CS8333,2015-02-22,16,636
CS8334,2014-12-30,12,495
CS8335,2014-07-26,11,581
CS8336,2015-02-22,16,692
CS8337,2015-03-11,16,737
CS8338,2014-11-04,17,668
CS8339,2015-01-07,9,361
CS8340,2015-01-24,15,742
CS8341,2015-02-18,17,740
CS8342,2015-01-14,13,618
CS8343,2014-03-25,11,581
CS8344,2014-11-24,10,349
CS8345,2015-03-08,17,839
CS8346,2015-02-04,20,959
CS8347,2014-11-26,9,347
CS8348,2014-10-25,20,1055
CS8349,2014-12-17,13,694
CS8350,2015-02-26,19,991
CS8351,2015-01-11,19,748
CS8352,2014-10-06,15,654
CS8353,2014-11-24,10,546
CS8354,2015-03-04,13,553
CS8355,2014-02-16,11,477
CS8356,2014-08-31,14,688
CS8357,2015-03-15,16,579
CS8358,2014-07-21,10,364
CS8359,2014-11-29,15,669
CS8360,2015-02-06,9,436
CS8361,2014-10-08,23,988
CS8362,2015-01-10,16,785
CS8363,2015-02-26,18,1006
CS8364,2015-02-22,17,735
CS8365,2014-12-29,9,504
CS8366,2015-02-28,14,651
CS8367,2014-07-16,14,728
CS8368,2015-03-09,18,701
CS8369,2015-01-28,18,798
CS8370,2015-03-06,13,634
CS8371,2015-01-23,16,546
CS8372,2015-02-24,17,763
CS8373,2014-10-13,16,742
CS8374,2014-10-26,16,596
CS8375,2015-02-07,11,428
CS8377,2015-01-12,18,823
CS8378,2014-12-29,19,916
CS8379,2015-01-28,11,470
CS8380,2014-12-01,7,393
CS8381,2015-01-28,14,660
CS8382,2014-10-13,11,540
CS8383,2014-12-13,12,564
CS8384,2015-01-07,13,588
CS8385,2015-01-09,11,404
CS8386,2014-11-26,10,330
CS8387,2014-09-21,14,560
CS8388,2014-04-21,10,455
CS8389,2015-01-26,14,542
CS8390,2014-05-20,7,209
CS8391,2014-08-01,14,627
CS8392,2014-10-16,16,520
CS8393,2015-02-28,12,350
CS8394,2015-01-20,12,439
CS8395,2014-10-07,14,568
CS8396,2015-02-01,10,588
CS8397,2014-12-20,12,506
CS8398,2014-03-18,12,536
CS8399,2014-09-03,15,595
CS8400,2013-12-25,8,345
CS8401,2015-02-22,10,420
CS8402,2014-12-23,7,319
CS8403,2014-12-21,18,968
CS8404,2014-12-14,15,718
CS8405,2015-01-07,10,480
CS8406,2013-12-05,11,588
CS8407,2015-02-16,15,801
CS8408,2015-03-05,7,341
CS8409,2014-08-18,8,399
CS8410,2014-11-03,7,231
CS8411,2014-10-13,11,595
CS8412,2015-02-16,11,472
CS8413,2015-01-31,10,434
CS8414,2014-11-16,15,629
CS8415,2014-12-22,13,561
CS8416,2015-03-11,13,577
CS8417,2014-12-23,11,520
CS8418,2014-09-01,12,378
CS8419,2015-01-13,12,539
CS8420,2014-04-29,15,654
CS8421,2014-11-30,17,779
CS8422,2015-01-11,11,399
CS8423,2015-03-01,15,704
CS8424,2014-09-18,13,558
CS8425,2015-03-06,14,579
CS8426,2015-02-15,13,593
CS8427,2015-03-15,11,428
CS8428,2014-08-19,12,618
CS8429,2014-10-31,17,748
CS8430,2015-01-19,21,1024
CS8431,2013-08-09,7,224
CS8432,2014-11-29,15,636
CS8433,2014-12-30,20,960
CS8434,2015-02-05,18,836
CS8435,2014-09-16,9,369
CS8436,2014-10-05,16,686
CS8437,2014-10-04,16,787
CS8438,2014-08-09,11,380
CS8439,2015-01-29,14,581
CS8440,2014-10-16,9,397
CS8441,2015-02-18,20,990
CS8442,2015-02-12,23,1037
CS8443,2014-11-23,10,418
CS8444,2015-03-03,10,552
CS8445,2015-03-13,14,676
CS8446,2014-08-13,6,267
CS8447,2014-07-23,10,470
CS8448,2015-02-19,18,801
CS8449,2014-08-01,9,360
CS8450,2015-03-07,11,479
CS8451,2015-02-24,8,400
CS8452,2014-06-05,12,557
CS8453,2014-08-28,14,558
CS8454,2015-01-13,18,873
CS8455,2015-02-13,18,781
CS8456,2015-02-27,14,642
CS8457,2014-11-17,16,765
CS8458,2015-01-26,8,230
CS8459,2014-11-26,21,863
CS8460,2014-10-18,15,570
CS8461,2014-12-11,13,594
CS8462,2014-09-05,9,365
CS8463,2015-03-03,10,437
CS8464,2014-10-04,13,566
CS8465,2015-02-22,13,422
CS8466,2015-02-23,11,453
CS8467,2015-02-04,10,488
CS8468,2015-02-27,16,654
CS8469,2014-05-26,11,572
CS8470,2014-02-07,12,470
CS8471,2014-11-05,13,722
CS8472,2014-12-13,7,282
CS8473,2014-09-06,13,530
CS8474,2014-08-22,14,687
CS8475,2015-03-08,12,605
CS8476,2014-09-02,14,592
CS8477,2015-03-10,11,468
CS8478,2014-10-25,7,287
CS8479,2015-02-06,5,223
CS8480,2014-12-07,14,682
CS8481,2014-11-26,10,442
CS8482,2014-11-29,21,895
CS8483,2014-11-30,10,492
CS8484,2014-01-24,7,344
CS8485,2015-02-13,19,708
CS8486,2014-12-29,12,505
CS8487,2015-03-14,20,925
CS8488,2014-12-19,14,634
CS8489,2014-06-23,15,651
CS8490,2015-01-30,15,590
CS8491,2015-01-30,11,465
CS8492,2014-12-12,12,563
CS8493,2015-02-04,16,678
CS8494,2014-09-15,14,681
CS8495,2014-11-25,11,464
CS8496,2014-01-06,15,661
CS8497,2014-05-25,12,374
CS8498,2015-02-15,7,296
CS8499,2014-12-14,13,705
CS8500,2014-09-29,12,463
CS8501,2015-01-17,13,539
CS8502,2014-12-08,19,868
CS8503,2014-09-29,12,497
CS8504,2015-01-22,4,190
CS8505,2014-11-18,12,424
CS8506,2015-01-20,12,364
CS8507,2014-08-16,13,681
CS8508,2015-02-01,17,772
CS8509,2014-03-25,11,579
CS8510,2014-11-05,13,585
CS8511,2014-12-26,11,588
CS8512,2015-01-22,20,968
CS8513,2014-07-31,14,804
CS8514,2014-09-08,14,606
CS8515,2015-02-16,15,790
CS8516,2015-02-15,11,461
CS8517,2014-10-23,11,559
CS8518,2015-01-27,15,693
CS8519,2015-03-08,13,637
CS8520,2015-02-28,15,620
CS8521,2015-01-31,13,550
CS8522,2014-07-06,11,524
CS8523,2014-12-13,12,550
CS8524,2014-10-31,11,510
CS8525,2015-01-16,10,484
CS8526,2015-01-26,12,479
CS8527,2015-01-14,15,620
CS8528,2014-10-21,12,405
CS8529,2015-02-09,12,618
CS8530,2015-03-14,16,664
CS8531,2014-11-14,18,816
CS8532,2015-01-28,7,318
CS8533,2015-03-06,15,711
CS8534,2014-11-24,14,639
CS8535,2014-10-03,11,466
CS8536,2015-02-20,15,716
CS8537,2015-02-14,11,422
CS8538,2014-06-19,13,692
CS8539,2014-09-25,10,510
CS8540,2014-08-28,14,643
CS8541,2014-10-05,18,819
CS8542,2014-12-17,8,281
CS8543,2015-01-21,14,588
CS8544,2014-09-15,11,583
CS8545,2015-01-18,15,721
CS8546,2015-02-08,14,558
CS8547,2015-02-20,11,488
CS8548,2014-09-06,16,775
CS8549,2014-07-06,11,357
CS8550,2015-03-06,9,334
CS8551,2014-06-18,13,477
CS8552,2015-02-25,20,890
CS8553,2014-07-06,8,374
CS8554,2015-01-20,8,368
CS8555,2014-12-09,10,456
CS8556,2015-03-03,17,721
CS8557,2015-03-11,13,586
CS8558,2014-11-16,14,605
CS8559,2014-02-21,4,157
CS8560,2014-11-11,14,756
CS8561,2015-01-27,16,765
CS8562,2015-03-05,6,250
CS8563,2015-03-15,12,614
CS8564,2015-01-19,10,495
CS8565,2014-10-27,13,523
CS8566,2014-11-18,13,669
CS8567,2015-03-15,12,569
CS8568,2015-02-17,15,753
CS8569,2015-03-06,16,673
CS8570,2014-11-03,6,294
CS8571,2015-02-04,11,597
CS8572,2014-08-17,10,490
CS8573,2014-09-01,13,698
CS8574,2015-02-11,8,328
CS8575,2014-07-25,15,686
CS8576,2014-02-17,7,252
CS8577,2015-03-08,13,485
CS8578,2015-02-08,15,566
CS8579,2015-03-08,25,1151
CS8580,2015-02-15,13,627
CS8581,2015-01-21,9,418
CS8582,2015-02-18,20,967
CS8583,2015-01-24,9,425
CS8584,2014-11-25,18,931
CS8585,2015-03-16,12,503
CS8586,2015-02-08,9,462
CS8587,2015-02-22,12,514
CS8588,2014-12-11,17,930
CS8589,2015-01-23,13,529
CS8590,2014-10-11,17,697
CS8591,2014-01-08,11,487
CS8592,2015-02-05,13,459
CS8593,2015-02-28,13,410
CS8594,2015-03-14,16,763
CS8595,2015-02-27,11,318
CS8596,2014-12-22,8,344
CS8597,2014-03-23,16,784
CS8598,2014-12-26,11,446
CS8599,2015-01-04,17,649
CS8600,2015-02-23,16,768
CS8601,2015-01-29,16,680
CS8602,2014-11-15,16,800
CS8603,2015-02-08,12,485
CS8604,2015-01-27,13,705
CS8605,2014-10-12,10,472
CS8606,2015-02-23,13,556
CS8607,2015-03-02,7,292
CS8608,2015-01-13,13,549
CS8609,2015-01-26,8,252
CS8610,2015-01-16,13,583
CS8611,2015-01-27,12,433
CS8612,2014-12-27,17,699
CS8613,2015-01-31,13,706
CS8614,2015-02-07,14,590
CS8615,2014-12-17,18,752
CS8616,2015-02-01,6,262
CS8617,2014-10-10,10,446
CS8618,2014-08-28,13,573
CS8619,2015-01-09,9,327
CS8620,2014-10-25,23,903
CS8621,2015-01-06,18,636
CS8622,2015-02-12,15,761
CS8623,2015-03-01,16,693
CS8624,2015-02-07,20,914
CS8625,2014-04-23,14,705
CS8626,2014-07-05,7,381
CS8627,2014-08-06,11,519
CS8628,2015-02-12,14,653
CS8629,2014-12-04,9,386
CS8630,2014-09-10,11,384
CS8631,2013-08-24,7,321
CS8632,2014-11-05,13,686
CS8633,2013-11-14,12,433
CS8634,2014-10-26,12,535
CS8635,2014-11-27,15,634
CS8636,2014-11-10,10,484
CS8637,2015-01-17,17,705
CS8638,2015-03-11,20,907
CS8639,2015-02-01,19,856
CS8640,2015-01-28,11,514
CS8641,2014-12-24,14,567
CS8642,2014-07-27,13,670
CS8643,2014-10-01,14,611
CS8644,2015-02-19,16,802
CS8645,2015-02-22,8,346
CS8646,2015-02-19,12,563
CS8647,2015-02-17,14,572
CS8648,2014-10-28,14,436
CS8649,2014-11-30,15,666
CS8650,2014-07-16,13,678
CS8651,2015-01-06,13,468
CS8652,2014-11-28,13,475
CS8653,2014-12-14,15,529
CS8654,2015-01-19,9,439
CS8655,2014-04-21,16,819
CS8656,2015-01-10,15,841
CS8657,2015-02-04,20,974
CS8658,2015-02-17,18,771
CS8659,2015-02-27,12,518
CS8660,2015-02-08,11,558
CS8661,2014-11-16,16,664
CS8662,2015-02-27,16,789
CS8663,2015-03-09,17,794
CS8664,2015-01-13,16,799
CS8665,2015-02-21,10,367
CS8666,2014-02-10,12,583
CS8667,2013-09-26,6,307
CS8668,2014-12-28,16,693
CS8669,2015-01-18,24,1020
CS8670,2014-12-15,14,584
CS8671,2015-01-10,10,468
CS8672,2015-03-10,15,797
CS8673,2015-03-15,14,659
CS8674,2014-07-01,7,302
CS8675,2014-12-21,11,430
CS8676,2014-07-30,14,447
CS8677,2014-10-16,10,390
CS8678,2014-11-25,9,393
CS8679,2014-12-25,15,654
CS8680,2014-08-29,9,349
CS8681,2015-02-04,14,656
CS8682,2015-03-02,24,1196
CS8683,2015-01-30,14,757
CS8684,2014-10-23,10,461
CS8685,2015-03-08,11,526
CS8686,2014-06-19,14,520
CS8687,2014-09-03,17,741
CS8688,2014-01-01,10,461
CS8689,2015-02-17,9,502
CS8690,2015-02-16,17,824
CS8691,2014-05-28,11,565
CS8692,2015-02-15,20,1024
CS8693,2015-01-29,16,664
CS8694,2014-09-14,16,674
CS8695,2014-12-06,16,665
CS8696,2014-12-01,12,614
CS8697,2014-12-07,13,703
CS8698,2014-06-20,9,293
CS8699,2014-10-30,14,558
CS8700,2014-11-22,18,761
CS8701,2015-02-13,13,554
CS8702,2015-01-14,20,894
CS8703,2015-03-05,19,985
CS8704,2015-01-27,10,510
CS8705,2014-10-05,13,692
CS8706,2014-11-22,12,564
CS8707,2015-01-30,9,488
CS8708,2015-03-01,12,514
CS8709,2015-03-07,7,335
CS8710,2015-03-09,14,582
CS8711,2014-09-10,11,528
CS8712,2015-03-10,12,513
CS8713,2015-02-19,14,693
CS8714,2015-02-07,7,260
CS8715,2015-03-15,14,713
CS8716,2015-01-06,10,335
CS8717,2014-09-19,11,467
CS8718,2014-11-03,8,378
CS8719,2014-05-24,15,708
CS8720,2014-08-04,13,598
CS8721,2015-02-20,12,509
CS8722,2015-01-26,15,651
CS8723,2015-02-03,17,827
CS8724,2014-07-01,6,371
CS8725,2014-10-01,6,267
CS8726,2015-02-22,15,537
CS8727,2015-01-17,13,480
CS8728,2014-12-19,11,425
CS8729,2014-12-30,16,723
CS8730,2014-04-01,13,692
CS8731,2015-02-28,15,654
CS8732,2015-02-09,11,554
CS8733,2015-02-03,14,638
CS8734,2015-01-02,14,780
CS8735,2015-01-14,15,616
CS8736,2015-03-02,15,742
CS8737,2015-02-16,7,300
CS8738,2014-11-23,16,854
CS8739,2014-10-12,20,945
CS8740,2013-12-02,7,290
CS8741,2015-03-08,17,910
CS8742,2014-12-02,15,529
CS8743,2014-11-11,11,430
CS8744,2015-01-29,11,537
CS8745,2014-10-14,14,687
CS8746,2015-03-12,12,623
CS8747,2014-12-12,15,662
CS8748,2014-11-28,21,1047
CS8749,2015-02-17,11,482
CS8750,2014-02-13,12,476
CS8751,2015-02-03,15,613
CS8752,2014-11-23,9,457
CS8754,2015-01-06,10,360
CS8755,2015-02-25,21,1052
CS8756,2014-11-09,18,785
CS8757,2015-01-21,14,583
CS8758,2015-02-19,9,382
CS8759,2014-12-16,11,564
CS8760,2013-12-24,7,236
CS8761,2015-02-10,15,781
CS8762,2014-06-15,5,232
CS8763,2015-03-16,6,237
CS8764,2014-11-10,10,396
CS8765,2015-03-04,13,644
CS8766,2015-02-23,19,836
CS8767,2015-03-15,15,659
CS8768,2015-01-29,13,448
CS8769,2015-02-24,21,867
CS8770,2015-02-05,16,812
CS8771,2014-09-16,19,887
CS8772,2014-06-05,13,697
CS8773,2015-03-05,16,847
CS8774,2015-01-11,10,339
CS8775,2015-02-27,15,683
CS8776,2015-02-12,20,1007
CS8777,2014-06-04,16,815
CS8778,2014-12-20,14,515
CS8779,2015-01-08,10,389
CS8780,2015-02-09,10,468
CS8781,2015-01-17,13,592
CS8782,2014-12-30,13,576
CS8783,2015-01-27,20,849
CS8784,2014-09-11,14,589
CS8785,2015-02-07,18,721
CS8786,2015-02-20,22,1061
CS8787,2015-03-06,15,627
CS8788,2015-01-08,11,533
CS8789,2014-11-19,17,781
CS8790,2014-11-15,16,718
CS8791,2015-03-02,13,519
CS8792,2014-12-31,17,883
CS8793,2015-01-05,14,615
CS8794,2015-03-12,14,710
CS8795,2014-04-05,12,445
CS8796,2014-10-14,13,517
CS8797,2014-08-22,14,603
CS8798,2014-12-29,13,590
CS8799,2015-03-09,5,278
CS8800,2014-02-06,12,480
CS8801,2015-02-02,11,626
CS8802,2015-02-15,19,874
CS8803,2014-11-09,13,595
CS8804,2015-02-18,17,757
CS8805,2015-02-11,14,652
CS8806,2014-10-16,7,373
CS8807,2015-01-14,11,421
CS8808,2014-09-29,16,655
CS8809,2015-03-03,16,625
CS8810,2014-12-17,14,569
CS8811,2014-09-19,11,529
CS8812,2015-02-24,11,435
CS8813,2014-12-31,15,627
CS8814,2015-02-21,13,660
CS8815,2014-08-14,9,462
CS8816,2015-02-14,15,738
CS8817,2014-02-05,15,627
CS8818,2015-03-06,14,556
CS8819,2015-02-21,13,634
CS8820,2014-10-17,17,665
CS8821,2015-02-26,19,1029
CS8822,2015-01-29,11,442
CS8823,2015-02-26,16,811
CS8824,2014-12-09,10,486
CS8825,2015-02-18,6,262
CS8826,2014-10-25,13,624
CS8827,2014-02-07,14,595
CS8828,2015-01-27,12,526
CS8829,2014-05-27,14,697
CS8830,2014-12-08,15,718
CS8831,2015-01-29,10,376
CS8832,2015-02-06,14,612
CS8833,2015-03-13,11,392
CS8834,2015-01-26,16,778
CS8835,2014-10-02,19,869
CS8836,2015-02-10,13,530
CS8837,2015-02-24,13,474
CS8838,2014-05-18,13,480
CS8839,2014-12-16,15,726
CS8840,2014-12-26,13,494
CS8841,2014-08-10,5,181
CS8842,2015-02-17,13,706
CS8843,2014-09-29,12,565
CS8844,2014-09-08,7,355
CS8845,2015-01-02,21,983
CS8846,2015-03-09,16,682
CS8847,2014-12-10,14,639
CS8848,2014-06-11,14,618
CS8849,2015-01-09,17,771
CS8850,2015-02-18,12,546
CS8851,2014-09-16,12,636
CS8852,2014-01-03,10,411
CS8853,2015-02-03,15,629
CS8854,2015-02-10,15,716
CS8855,2014-12-15,16,714
CS8856,2015-01-16,12,475
CS8857,2014-01-16,11,459
CS8858,2015-01-26,12,608
CS8859,2014-12-23,5,250
CS8860,2014-09-25,12,429
CS8861,2015-03-06,11,321
CS8862,2014-10-31,13,623
CS8863,2014-11-03,15,559
CS8864,2015-01-05,18,648
CS8865,2014-06-02,17,810
CS8866,2014-10-15,13,590
CS8867,2015-02-23,10,414
CS8868,2015-01-27,12,585
CS8869,2015-02-17,14,631
CS8870,2014-12-02,14,756
CS8871,2014-10-22,21,872
CS8872,2015-03-15,13,729
CS8873,2015-02-28,21,924
CS8874,2014-09-20,8,300
CS8875,2015-02-24,9,355
CS8876,2015-02-27,17,742
CS8877,2015-03-15,18,803
CS8878,2015-01-04,17,626
CS8879,2014-12-20,9,363
CS8880,2014-12-27,13,693
CS8881,2014-09-19,15,615
CS8882,2014-07-25,8,281
CS8883,2014-09-03,16,656
CS8884,2015-03-16,18,581
CS8885,2014-10-25,16,754
CS8886,2014-12-02,12,510
CS8887,2015-02-10,16,758
CS8888,2014-04-26,14,640
CS8889,2014-05-21,12,546
CS8890,2015-01-07,12,361
CS8891,2015-01-19,14,522
CS8892,2014-09-23,10,533
CS8893,2015-03-11,20,813
CS8894,2015-02-27,14,628
CS8895,2015-02-26,13,674
CS8896,2014-11-29,13,556
CS8897,2015-02-17,12,515
CS8898,2015-02-10,14,644
CS8899,2015-03-02,19,841
CS8900,2015-03-06,17,709
CS8901,2014-09-07,13,600
CS8902,2014-11-27,19,886
CS8903,2014-10-14,12,459
CS8904,2015-03-10,17,736
CS8905,2014-12-20,13,539
CS8906,2015-01-15,21,958
CS8907,2015-02-03,16,816
CS8908,2015-01-10,10,267
CS8909,2015-02-12,11,551
CS8910,2015-03-05,12,464
CS8911,2015-02-10,13,707
CS8912,2014-12-21,11,408
CS8913,2014-08-14,12,601
CS8914,2014-12-19,21,990
CS8915,2014-12-21,17,886
CS8916,2014-10-29,14,585
CS8917,2015-03-15,10,513
CS8918,2015-03-07,19,762
CS8919,2014-06-17,6,276
CS8920,2015-03-09,16,746
CS8921,2015-01-22,11,525
CS8922,2015-02-25,7,264
CS8923,2014-09-02,7,310
CS8924,2014-07-29,16,638
CS8925,2015-03-14,8,391
CS8926,2015-02-15,11,559
CS8927,2014-11-09,12,579
CS8928,2014-10-27,13,635
CS8929,2015-03-16,18,901
CS8930,2014-10-26,15,606
CS8931,2015-03-11,15,670
CS8932,2014-11-25,14,583
CS8933,2014-08-13,8,359
CS8934,2015-02-27,10,493
CS8935,2015-03-06,14,668
CS8936,2015-01-07,8,412
CS8937,2015-03-02,13,699
CS8938,2014-12-13,17,737
CS8939,2014-09-17,13,675
CS8940,2014-12-19,13,557
CS8941,2014-05-08,9,520
CS8942,2014-03-29,13,472
CS8943,2014-12-30,9,464
CS8944,2014-08-04,10,396
CS8945,2015-03-08,16,645
CS8946,2014-06-07,15,633
CS8947,2014-10-19,14,634
CS8948,2014-09-02,12,520
CS8949,2014-10-07,15,760
CS8950,2015-01-28,8,395
CS8951,2014-04-14,22,940
CS8952,2015-02-01,15,640
CS8953,2014-12-16,13,587
CS8954,2015-01-27,11,445
CS8955,2015-02-15,14,546
CS8956,2014-12-12,20,807
CS8957,2015-01-12,13,676
CS8958,2014-11-30,9,302
CS8959,2015-03-02,13,463
CS8960,2015-02-09,9,403
